CustomerID,TotalSpent,AvgOrderValue,OrderValueStd,OrderCount,TotalQuantity,AvgQuantity,QuantityStd,FirstPurchase,LastPurchase,UniqueProducts,CustomerLifetime,AvgDaysBetweenOrders,RevenuePerDay,Is_Anomaly,Anomaly_Score
17071.0,2429.03,17.35,11.02,140,1197,8.55,7.24,2011-02-03 08:18:00,2011-11-11 16:31:00,102,281,2.007142857142857,8.644234875444841,1,0.17740977684353648
17073.0,1446.09,8.31,6.5,174,759,4.36,5.65,2011-08-22 14:37:00,2011-11-22 11:47:00,142,91,0.5229885057471264,15.8910989010989,1,0.1605421523422459
17075.0,834.12,10.83,9.36,77,292,3.79,3.6,2011-01-26 13:20:00,2011-11-22 11:58:00,62,299,3.883116883116883,2.7896989966555186,1,0.18083796574660987
17076.0,841.08,33.64,24.24,25,295,11.8,14.88,2010-12-10 10:08:00,2011-11-03 17:53:00,17,328,13.12,2.564268292682927,1,0.14005848809557242
17080.0,287.62,35.95,23.18,8,166,20.75,22.73,2011-03-15 12:05:00,2011-11-17 12:59:00,8,247,30.875,1.1644534412955465,1,0.07601479372646247
17081.0,290.16,4.53,3.56,64,78,1.22,0.49,2011-10-24 13:08:00,2011-11-14 12:56:00,55,20,0.3125,14.508000000000001,1,0.1249987952178852
17082.0,2003.85,24.74,28.96,81,1049,12.95,11.24,2011-01-25 14:36:00,2011-11-06 15:17:00,75,285,3.5185185185185186,7.031052631578947,1,0.1834536987523842
17083.0,1405.78,27.03,22.51,52,772,14.85,8.22,2011-02-09 11:38:00,2011-08-22 15:43:00,24,194,3.730769230769231,7.246288659793814,1,0.18247615261491984
17085.0,1566.65,8.38,6.47,187,786,4.2,5.11,2010-12-12 12:24:00,2011-08-08 14:15:00,115,239,1.2780748663101604,6.555020920502092,1,0.1727872152105826
17086.0,2050.08,21.36,27.41,96,1859,19.36,21.85,2011-10-07 11:22:00,2011-12-02 13:54:00,76,56,0.5833333333333334,36.60857142857143,1,0.13120378286849887
17088.0,1991.01,17.31,5.92,115,868,7.55,4.75,2011-03-31 09:48:00,2011-11-11 14:23:00,96,225,1.9565217391304348,8.848933333333333,1,0.18186374581577747
17090.0,2043.95,32.44,36.14,63,921,14.62,14.85,2010-12-20 13:52:00,2011-12-05 13:44:00,45,349,5.5396825396825395,5.856590257879656,1,0.16229244515461105
17091.0,3827.76,19.63,7.44,195,1746,8.95,7.0,2010-12-07 09:55:00,2011-12-07 10:43:00,119,365,1.8717948717948718,10.487013698630138,1,0.15251482125142352
17092.0,1777.78,14.22,9.88,125,1131,9.05,8.92,2011-03-07 14:51:00,2011-10-20 19:51:00,99,227,1.816,7.831629955947136,1,0.18177684831661856
17095.0,1324.16,17.89,14.13,74,618,8.35,8.11,2011-01-09 11:05:00,2011-11-17 12:21:00,69,312,4.216216216216216,4.2441025641025645,1,0.182503762338539
17096.0,1022.13,21.29,10.2,48,339,7.06,5.61,2011-03-23 12:05:00,2011-11-24 15:01:00,46,246,5.125,4.155,1,0.18928946703837607
17097.0,954.42,4.52,4.63,211,459,2.18,2.07,2010-12-09 14:55:00,2011-12-07 17:05:00,153,363,1.7203791469194314,2.6292561983471074,1,0.13413986653442989
17101.0,1621.73,38.61,36.52,42,815,19.4,22.34,2011-06-14 14:49:00,2011-11-29 13:57:00,28,167,3.9761904761904763,9.710958083832335,1,0.171299162011944
17105.0,665.78,7.4,4.12,90,693,7.7,11.27,2011-02-06 14:46:00,2011-07-03 15:53:00,80,147,1.6333333333333333,4.529115646258504,1,0.17495181810843413
17107.0,10815.43,25.87,36.42,418,4837,11.57,24.21,2011-03-06 15:17:00,2011-11-06 14:14:00,269,244,0.583732057416268,44.32553278688525,1,0.03227968856912755
17109.0,885.04,7.56,8.55,117,589,5.03,6.79,2011-04-21 15:46:00,2011-11-10 16:59:00,107,203,1.735042735042735,4.359802955665025,1,0.17251272039091348
17114.0,808.62,6.37,4.46,127,219,1.72,2.09,2011-01-09 11:39:00,2011-12-04 12:17:00,85,329,2.590551181102362,2.4578115501519755,1,0.15394796723520682
17115.0,837.5,21.47,14.03,39,372,9.54,9.38,2011-04-20 14:46:00,2011-12-01 14:30:00,33,224,5.743589743589744,3.7388392857142856,1,0.19021541097643702
17119.0,606.91,17.34,5.99,35,334,9.54,8.72,2011-10-11 11:03:00,2011-12-06 14:40:00,35,56,1.6,10.83767857142857,1,0.17541877828212937
17126.0,1004.75,3.86,3.88,260,792,3.05,6.18,2010-12-12 11:26:00,2011-07-10 13:52:00,187,210,0.8076923076923077,4.78452380952381,1,0.12216683003153056
17131.0,2463.17,18.38,15.08,134,983,7.34,6.37,2011-09-25 12:42:00,2011-12-04 12:52:00,78,70,0.5223880597014925,35.18814285714286,1,0.1503409655669291
17133.0,4892.24,181.19,161.46,27,2730,101.11,93.47,2011-03-18 13:47:00,2011-11-24 12:27:00,13,250,9.25925925925926,19.56896,-1,-0.04548633497267962
17134.0,425.0,17.71,7.13,24,102,4.25,2.56,2011-03-20 11:56:00,2011-08-25 09:53:00,21,157,6.541666666666667,2.7070063694267517,1,0.1771032218513675
17135.0,1139.73,21.92,17.3,52,1224,23.54,22.77,2010-12-03 09:31:00,2011-11-23 16:48:00,34,355,6.826923076923077,3.2105070422535213,1,0.1557942770310916
17139.0,10668.47,22.32,17.13,478,5182,10.84,8.54,2011-02-24 09:32:00,2011-11-24 10:12:00,309,273,0.5711297071129707,39.07864468864469,1,0.02558099264447189
17144.0,984.57,20.51,17.38,48,483,10.06,28.59,2011-09-16 12:50:00,2011-12-08 17:57:00,42,83,1.7291666666666667,11.862289156626506,1,0.18569599026017491
17146.0,749.78,21.42,26.17,35,212,6.06,4.99,2010-12-16 12:20:00,2011-08-26 12:44:00,33,253,7.228571428571429,2.963557312252964,1,0.17882563105577187
17147.0,1714.59,21.17,16.54,81,882,10.89,8.73,2011-02-01 09:36:00,2011-11-17 12:32:00,68,289,3.567901234567901,5.932837370242214,1,0.18991975333358702
17152.0,1689.5,120.68,189.48,14,517,36.93,45.82,2011-03-21 16:20:00,2011-05-29 12:19:00,9,68,4.857142857142857,24.845588235294116,1,0.01636595971860344
17155.0,251.7,12.58,19.88,20,242,12.1,15.17,2011-06-15 10:22:00,2011-11-22 12:38:00,19,160,8.0,1.5731249999999999,1,0.16802555404838593
17157.0,319.0,24.54,19.63,13,172,13.23,7.98,2011-06-16 15:08:00,2011-12-02 09:10:00,11,168,12.923076923076923,1.8988095238095237,1,0.1537397765587647
17158.0,1266.97,18.91,8.54,67,778,11.61,8.92,2010-12-14 13:03:00,2011-11-07 15:15:00,53,328,4.895522388059701,3.8627134146341464,1,0.18224224489960716
17159.0,1538.88,15.24,6.69,101,1111,11.0,7.3,2011-06-21 09:49:00,2011-11-18 10:52:00,96,150,1.4851485148514851,10.2592,1,0.18210959368385427
17160.0,3518.03,15.36,5.79,229,2856,12.47,7.23,2011-04-12 12:00:00,2011-11-08 14:05:00,111,210,0.9170305676855895,16.75252380952381,1,0.14618894705746105
17162.0,1715.46,16.49,5.64,104,1001,9.62,7.83,2011-02-07 12:27:00,2011-11-11 11:34:00,81,276,2.6538461538461537,6.215434782608696,1,0.18552856909087612
17163.0,293.1,58.62,29.21,5,66,13.2,7.16,2011-09-22 15:54:00,2011-11-18 08:57:00,3,56,11.2,5.233928571428572,1,0.11331588350375804
17164.0,2467.35,17.13,6.51,144,1501,10.42,5.7,2011-03-11 14:26:00,2011-11-07 09:14:00,92,240,1.6666666666666667,10.280624999999999,1,0.1821880749656647
17166.0,206.34,17.2,12.87,12,78,6.5,3.5,2011-05-20 08:18:00,2011-11-01 09:46:00,11,165,13.75,1.2505454545454546,1,0.14803182991128444
17169.0,835.78,15.48,4.81,54,526,9.74,7.37,2011-06-09 13:16:00,2011-10-13 10:25:00,51,125,2.314814814814815,6.68624,1,0.19224953459818828
17173.0,3766.6,43.8,21.86,86,1122,13.05,5.69,2011-07-31 15:26:00,2011-12-04 14:40:00,36,125,1.4534883720930232,30.1328,1,0.15114703943011937
17175.0,1443.69,22.92,15.52,63,866,13.75,15.89,2011-02-16 14:56:00,2011-10-26 15:31:00,42,252,4.0,5.728928571428572,1,0.1947896162587116
17179.0,711.79,8.9,9.8,80,290,3.62,2.76,2010-12-13 14:24:00,2011-06-14 16:48:00,56,183,2.2875,3.8895628415300543,1,0.18948236459572576
17180.0,796.03,6.22,7.22,128,683,5.34,7.85,2011-01-27 18:05:00,2011-10-14 15:46:00,91,259,2.0234375,3.0734749034749034,1,0.1737884438363098
17181.0,239.92,10.43,21.67,23,241,10.48,32.63,2010-12-01 12:38:00,2011-10-13 14:48:00,23,316,13.73913043478261,0.7592405063291139,1,0.1401088005293032
17183.0,3347.31,45.85,41.3,73,1296,17.75,16.6,2011-08-26 15:25:00,2011-12-02 10:07:00,42,97,1.3287671232876712,34.50835051546392,1,0.13144554738503744
17188.0,2474.23,29.46,33.72,84,1328,15.81,12.66,2010-12-12 12:56:00,2011-11-28 13:53:00,71,351,4.178571428571429,7.04908831908832,1,0.1589279067100981
17189.0,384.4,6.3,6.9,61,227,3.72,3.83,2010-12-15 17:28:00,2011-08-25 19:39:00,52,253,4.147540983606557,1.5193675889328062,1,0.17490408549040026
17190.0,444.74,23.41,44.17,19,161,8.47,12.12,2011-05-16 15:29:00,2011-10-12 11:33:00,19,148,7.7894736842105265,3.005,1,0.15951794481071546
17191.0,2095.13,8.84,8.51,237,1167,4.92,6.87,2010-12-06 14:36:00,2011-11-11 16:58:00,163,340,1.4345991561181435,6.16214705882353,1,0.15916320630163105
17193.0,1699.3,53.1,33.86,32,1254,39.19,48.48,2011-06-16 10:04:00,2011-11-04 12:47:00,17,141,4.40625,12.051773049645389,1,0.14130295645823965
17194.0,262.62,9.06,17.33,29,119,4.1,11.35,2010-12-14 12:06:00,2011-03-11 12:05:00,26,86,2.9655172413793105,3.0537209302325583,1,0.17372025572900424
17198.0,692.22,7.21,9.32,96,357,3.72,6.17,2010-12-03 14:54:00,2011-11-16 10:39:00,89,347,3.6145833333333335,1.9948703170028819,1,0.16244642660962672
17203.0,3563.85,23.45,38.13,152,2850,18.75,30.62,2011-10-10 14:37:00,2011-11-04 12:27:00,116,24,0.15789473684210525,148.49375,1,0.04450254787366403
17204.0,1564.56,27.45,20.15,57,646,11.33,9.62,2011-03-21 12:42:00,2011-06-17 14:46:00,44,88,1.543859649122807,17.779090909090908,1,0.17976092452950665
17211.0,2317.22,10.98,7.66,211,1323,6.27,6.66,2010-12-05 12:44:00,2011-11-13 12:03:00,150,342,1.6208530805687205,6.775497076023391,1,0.16256659616272717
17213.0,2781.23,17.71,5.94,157,1176,7.49,6.09,2010-12-08 13:03:00,2011-10-30 14:53:00,85,326,2.0764331210191083,8.53138036809816,1,0.17673322012924814
17214.0,1069.12,10.38,9.63,103,276,2.68,2.1,2010-12-15 15:14:00,2011-10-10 13:17:00,79,298,2.8932038834951457,3.587651006711409,1,0.17526507810090808
17218.0,1960.72,7.16,6.38,274,958,3.5,4.99,2010-12-06 15:25:00,2011-12-05 13:52:00,146,363,1.3248175182481752,5.401432506887052,1,0.13779299582136229
17220.0,3198.25,6.78,5.38,472,1905,4.04,4.97,2010-12-10 14:54:00,2011-11-15 13:47:00,303,339,0.7182203389830508,9.434365781710914,1,0.0874485077641668
17221.0,335.13,5.32,10.56,63,288,4.57,10.32,2011-11-03 17:39:00,2011-12-02 13:35:00,59,28,0.4444444444444444,11.968928571428572,1,0.15467666779259293
17223.0,426.79,8.71,12.23,49,112,2.29,1.76,2010-12-06 14:08:00,2011-02-02 15:57:00,43,58,1.183673469387755,7.358448275862069,1,0.1572979190719978
17227.0,939.32,19.99,34.94,47,741,15.77,21.71,2010-12-06 11:16:00,2011-11-21 10:51:00,28,349,7.425531914893617,2.691461318051576,1,0.15671515028025157
17228.0,1906.09,9.16,6.55,208,1532,7.37,7.59,2010-12-02 16:00:00,2011-11-24 10:24:00,140,356,1.7115384615384615,5.354185393258427,1,0.15356590172367068
17229.0,318.76,6.78,7.09,47,185,3.94,3.7,2011-07-20 12:38:00,2011-09-04 13:56:00,39,46,0.9787234042553191,6.929565217391304,1,0.1601513667640057
17230.0,3638.41,52.73,43.66,69,1651,23.93,24.92,2010-12-15 11:22:00,2011-03-20 16:12:00,51,95,1.3768115942028984,38.299052631578945,1,0.10291008182989797
17231.0,3174.32,5.87,5.03,541,1742,3.22,4.94,2010-12-13 14:16:00,2011-11-27 15:18:00,292,349,0.6451016635859519,9.095472779369628,1,0.06852423202526514
17232.0,421.52,11.71,8.7,36,203,5.64,3.74,2011-11-25 12:24:00,2011-12-07 12:21:00,30,11,0.3055555555555556,38.32,1,0.14481828410558478
17235.0,550.06,18.97,20.26,29,224,7.72,8.27,2010-12-02 13:38:00,2011-11-14 15:51:00,24,347,11.96551724137931,1.5851873198847262,1,0.1405264116105464
17236.0,916.13,8.73,9.82,105,474,4.51,7.39,2010-12-12 11:49:00,2011-11-27 12:00:00,88,350,3.3333333333333335,2.617514285714286,1,0.16803917930793066
17237.0,314.69,16.56,20.47,19,105,5.53,5.77,2011-11-17 12:55:00,2011-11-28 15:02:00,18,11,0.5789473684210527,28.60818181818182,1,0.1469577433051943
17238.0,3744.65,6.62,5.5,566,1822,3.22,3.72,2010-12-03 15:05:00,2011-12-07 11:35:00,297,368,0.6501766784452296,10.175679347826087,1,0.07071369172395248
17242.0,1135.04,28.38,17.18,40,611,15.28,10.82,2011-06-12 13:04:00,2011-08-23 14:55:00,30,72,1.8,15.764444444444443,1,0.172683981223202
17243.0,8676.85,21.69,26.86,400,3370,8.43,11.39,2010-12-05 10:03:00,2011-12-08 13:26:00,180,368,0.92,23.578396739130437,1,0.0734078503883423
17250.0,384.52,6.75,8.32,57,168,2.95,3.87,2011-03-23 16:45:00,2011-12-06 12:15:00,55,257,4.508771929824562,1.4961867704280154,1,0.17716838133818713
17252.0,353.86,4.07,3.08,87,193,2.22,2.59,2011-06-06 16:41:00,2011-08-15 09:45:00,86,69,0.7931034482758621,5.12840579710145,1,0.14693823567251052
17254.0,272.44,2.43,2.84,112,252,2.25,3.57,2011-11-24 14:09:00,2011-12-05 12:46:00,100,10,0.08928571428571429,27.244,1,0.09723401983147634
17255.0,298.41,3.83,3.75,78,232,2.97,5.37,2011-02-13 15:18:00,2011-10-30 12:18:00,69,258,3.3076923076923075,1.1566279069767442,1,0.15905968088897193
17256.0,240.0,15.0,23.11,16,141,8.81,12.76,2011-01-31 14:53:00,2011-08-24 13:30:00,12,204,12.75,1.1764705882352942,1,0.14508576923007183
17259.0,603.37,4.87,4.92,124,410,3.31,5.28,2010-12-06 12:55:00,2011-07-14 15:01:00,104,220,1.7741935483870968,2.742590909090909,1,0.16313935727443757
17262.0,1253.36,104.45,121.73,12,367,30.58,36.16,2010-12-08 13:30:00,2011-10-18 12:56:00,9,313,26.083333333333332,4.004345047923322,1,0.014157974923782679
17265.0,562.9,4.43,3.71,127,394,3.1,3.84,2011-06-12 12:00:00,2011-07-24 10:49:00,106,41,0.3228346456692913,13.729268292682926,1,0.13131856802327307
17266.0,310.64,3.88,3.3,80,161,2.01,2.5,2011-07-15 11:57:00,2011-12-07 14:12:00,60,145,1.8125,2.1423448275862067,1,0.16154888243035653
17268.0,763.64,127.27,104.56,6,844,140.67,108.71,2011-04-08 13:20:00,2011-08-24 10:06:00,3,137,22.833333333333332,5.5740145985401455,-1,-0.02554773788239928
17272.0,2148.63,18.85,17.67,114,1778,15.6,10.99,2011-03-22 12:05:00,2011-10-28 16:37:00,70,220,1.9298245614035088,9.7665,1,0.1808143771843329
17277.0,1065.35,15.44,11.93,69,430,6.23,5.37,2011-01-21 12:37:00,2011-04-26 12:47:00,67,95,1.3768115942028984,11.214210526315789,1,0.1851511540199175
17282.0,1703.41,18.12,44.89,94,1877,19.97,55.19,2011-02-13 11:36:00,2011-08-01 14:29:00,79,169,1.797872340425532,10.079349112426035,1,0.15548771197042183
17284.0,1652.58,5.66,5.46,292,1364,4.67,5.18,2011-01-07 14:31:00,2011-10-10 14:38:00,229,276,0.9452054794520548,5.987608695652174,1,0.13179117289411774
17287.0,1064.11,8.58,9.18,124,559,4.51,5.67,2010-12-02 12:22:00,2011-11-13 13:27:00,88,346,2.7903225806451615,3.0754624277456646,1,0.16648707006348096
17288.0,1419.73,10.0,12.06,142,1203,8.47,13.25,2010-12-16 13:33:00,2011-11-30 16:09:00,118,349,2.4577464788732395,4.067994269340974,1,0.16223366967286168
17289.0,944.41,8.51,12.44,111,520,4.68,4.97,2011-06-12 13:51:00,2011-11-08 12:01:00,86,148,1.3333333333333333,6.381148648648648,1,0.17698430967478268
17290.0,525.24,5.15,5.28,102,404,3.96,10.16,2011-11-23 15:53:00,2011-12-06 12:38:00,92,12,0.11764705882352941,43.77,1,0.11127097248184198
17293.0,1875.11,13.89,13.95,135,1140,8.44,10.97,2010-12-13 14:55:00,2011-12-01 14:37:00,93,352,2.6074074074074076,5.327017045454546,1,0.16890782320359604
17295.0,556.95,8.07,6.42,69,294,4.26,5.65,2011-10-06 12:22:00,2011-11-11 10:49:00,53,35,0.5072463768115942,15.912857142857144,1,0.16127012220875575
17298.0,498.42,16.61,17.44,30,387,12.9,13.25,2011-08-07 12:21:00,2011-08-30 16:43:00,30,23,0.7666666666666667,21.670434782608698,1,0.16033563898885217
17299.0,669.11,11.74,11.3,57,678,11.89,11.34,2011-06-19 16:04:00,2011-11-28 12:01:00,50,161,2.824561403508772,4.155962732919255,1,0.19160556664310557
17302.0,1135.63,14.38,14.71,79,575,7.28,6.61,2011-02-07 10:14:00,2011-11-25 09:36:00,68,290,3.670886075949367,3.91596551724138,1,0.18754317571326606
17306.0,8631.31,130.78,71.68,66,11491,174.11,240.3,2010-12-21 13:34:00,2011-11-29 12:14:00,13,342,5.181818181818182,25.237748538011694,-1,-0.04899844467703407
17311.0,1384.85,25.18,21.06,55,1005,18.27,28.56,2011-01-27 10:56:00,2011-09-22 14:11:00,55,238,4.327272727272727,5.818697478991596,1,0.18149714375276288
17312.0,644.3,46.02,85.22,14,372,26.57,42.77,2011-07-03 13:12:00,2011-07-24 11:52:00,11,20,1.4285714285714286,32.214999999999996,1,0.08193886339509682
17314.0,2527.92,19.3,11.84,131,1896,14.47,18.98,2011-01-31 11:25:00,2011-11-15 09:41:00,120,287,2.1908396946564888,8.80808362369338,1,0.1673987512614346
17315.0,6292.26,13.3,20.28,473,3888,8.22,23.27,2010-12-17 12:24:00,2011-12-08 12:15:00,256,355,0.7505285412262156,17.72467605633803,1,0.07065643595889248
17317.0,2600.34,288.93,204.69,9,1146,127.33,146.96,2011-09-11 12:45:00,2011-10-24 17:19:00,8,43,4.777777777777778,60.473023255813956,-1,-0.08923121965386382
17320.0,1200.62,16.45,11.63,73,634,8.68,10.44,2010-12-06 15:38:00,2011-08-31 13:31:00,57,267,3.6575342465753424,4.496704119850187,1,0.19285089471845374
17321.0,700.86,6.55,7.76,107,373,3.49,5.57,2011-10-03 11:34:00,2011-12-01 13:41:00,94,59,0.5514018691588785,11.878983050847458,1,0.15856614673856873
17323.0,921.07,4.61,3.21,200,776,3.88,2.99,2011-02-20 14:38:00,2011-11-24 17:29:00,125,277,1.385,3.3251624548736465,1,0.15391060890883862
17324.0,990.23,19.8,31.04,50,844,16.88,25.59,2010-12-08 12:45:00,2011-11-22 10:34:00,43,348,6.96,2.8454885057471264,1,0.1564994494169103
17329.0,523.11,15.85,16.11,33,142,4.3,4.38,2011-01-28 15:29:00,2011-11-25 14:24:00,29,300,9.090909090909092,1.7437,1,0.16472957593429977
17330.0,363.9,60.65,21.54,6,120,20.0,13.21,2011-10-03 11:26:00,2011-11-17 08:56:00,5,44,7.333333333333333,8.270454545454545,1,0.10760054224781573
17334.0,307.02,27.91,18.25,11,315,28.64,28.66,2011-02-04 09:03:00,2011-02-10 14:59:00,11,6,0.5454545454545454,51.169999999999995,1,0.09691360852914488
17337.0,2027.87,3.73,4.52,543,1269,2.34,3.42,2011-02-02 17:06:00,2011-07-11 14:55:00,421,158,0.29097605893186,12.834620253164557,1,0.006742897608068454
17338.0,6643.93,8.82,6.97,753,3128,4.15,4.09,2010-12-13 12:57:00,2011-11-22 14:23:00,389,344,0.45683930942895085,19.313750000000002,-1,-0.014429638292884794
17339.0,243.36,27.04,22.97,9,152,16.89,18.84,2010-12-09 14:44:00,2011-09-06 13:29:00,9,270,30.0,0.9013333333333334,1,0.07664479404957547
17340.0,12353.29,30.35,25.58,407,5967,14.66,14.46,2010-12-08 15:56:00,2011-11-10 10:45:00,229,336,0.8255528255528255,36.76574404761905,1,0.025549661346613295
17341.0,781.36,4.27,6.41,183,489,2.67,5.52,2010-12-08 12:46:00,2011-07-06 12:33:00,147,209,1.1420765027322404,3.7385645933014353,1,0.15046238970996806
17345.0,537.74,6.18,6.92,87,346,3.98,7.62,2011-05-27 12:26:00,2011-11-24 15:03:00,70,181,2.0804597701149423,2.970939226519337,1,0.18030744139938665
17346.0,2676.56,5.35,5.98,500,1657,3.31,4.46,2010-12-01 14:34:00,2011-12-06 12:18:00,299,369,0.738,7.253550135501355,1,0.07977051064892832
17348.0,1159.52,5.39,5.76,215,1401,6.52,11.25,2011-02-15 10:49:00,2011-11-25 11:25:00,180,283,1.3162790697674418,4.097243816254417,1,0.15096902827134678
17350.0,1286.07,18.11,17.56,71,795,11.2,9.0,2011-10-19 16:05:00,2011-12-01 15:47:00,66,42,0.5915492957746479,30.620714285714286,1,0.16254523604023846
17351.0,587.15,21.75,27.65,27,113,4.19,5.53,2011-03-11 16:05:00,2011-11-03 18:45:00,22,237,8.777777777777779,2.4774261603375525,1,0.168456491974749
17353.0,1740.0,217.5,0.0,8,1200,150.0,0.0,2011-07-08 16:17:00,2011-08-02 17:19:00,5,25,3.125,69.6,-1,-0.035965114648131125
17358.0,365.85,6.2,4.88,59,202,3.42,3.7,2010-12-19 14:16:00,2011-02-09 16:57:00,55,52,0.8813559322033898,7.035576923076923,1,0.1560111922726784
17360.0,585.79,4.44,3.94,132,335,2.54,4.43,2011-06-08 17:09:00,2011-11-22 13:11:00,113,166,1.2575757575757576,3.528855421686747,1,0.1585591467311636
17361.0,488.2,16.83,11.85,29,157,5.41,5.72,2011-02-21 09:55:00,2011-10-21 15:43:00,26,242,8.344827586206897,2.0173553719008264,1,0.1754409002533976
17362.0,312.23,8.92,7.44,35,191,5.46,4.21,2011-02-03 10:26:00,2011-04-14 14:43:00,30,70,2.0,4.460428571428571,1,0.16797738247821614
17364.0,4481.18,10.9,10.16,411,2701,6.57,7.62,2011-01-12 16:57:00,2011-12-09 09:00:00,288,330,0.8029197080291971,13.579333333333334,1,0.08570604228927287
17365.0,4801.56,10.26,8.83,468,4777,10.21,14.17,2011-01-11 12:11:00,2011-11-27 12:13:00,278,320,0.6837606837606838,15.004875000000002,1,0.06897407724601518
17368.0,1912.67,17.23,39.12,111,1391,12.53,20.49,2011-01-06 11:57:00,2011-11-16 15:26:00,93,314,2.828828828828829,6.091305732484076,1,0.16969857440663266
17370.0,446.18,13.52,5.1,33,540,16.36,10.41,2011-06-23 11:50:00,2011-09-28 10:14:00,31,96,2.909090909090909,4.647708333333333,1,0.17623893613058705
17371.0,423.89,4.87,7.5,87,152,1.75,3.39,2010-12-13 15:20:00,2011-11-22 13:30:00,83,343,3.942528735632184,1.2358309037900874,1,0.1476097901461778
17372.0,1342.68,5.31,4.63,253,749,2.96,3.15,2010-12-12 12:00:00,2011-10-30 11:37:00,215,321,1.2687747035573123,4.182803738317757,1,0.13037064986287522
17373.0,646.92,11.35,8.08,57,408,7.16,5.63,2011-01-31 11:46:00,2011-10-30 15:28:00,47,272,4.771929824561403,2.3783823529411765,1,0.18684816155088846
17374.0,495.77,17.71,5.55,28,85,3.04,2.27,2011-03-03 12:53:00,2011-05-05 09:05:00,24,62,2.2142857142857144,7.996290322580645,1,0.1667737436315928
17375.0,400.1,5.8,4.11,69,367,5.32,7.66,2010-12-13 15:16:00,2011-05-24 15:45:00,63,162,2.347826086956522,2.4697530864197534,1,0.17159502767213825
17376.0,203.2,8.47,4.64,24,86,3.58,3.39,2011-02-01 14:12:00,2011-09-30 12:36:00,23,240,10.0,0.8466666666666666,1,0.1501797100652258
17377.0,4100.92,9.81,13.31,418,2076,4.97,4.76,2010-12-01 12:35:00,2011-11-16 11:17:00,190,349,0.8349282296650717,11.750487106017193,1,0.11301680242554402
17381.0,20275.61,186.01,180.7,109,25649,235.31,247.76,2010-12-02 12:58:00,2011-12-01 11:59:00,40,363,3.330275229357798,55.85567493112948,-1,-0.17164312468258158
17384.0,336.4,22.43,53.13,15,88,5.87,8.52,2011-05-04 16:07:00,2011-11-20 15:48:00,12,199,13.266666666666667,1.6904522613065325,1,0.12424150743538726
17386.0,2686.42,95.94,156.35,28,1902,67.93,95.56,2011-06-27 12:11:00,2011-12-02 11:28:00,23,157,5.607142857142857,17.11095541401274,1,0.02768315485376316
17387.0,784.11,10.05,8.78,78,542,6.95,9.02,2011-11-06 11:25:00,2011-11-20 11:00:00,71,13,0.16666666666666666,60.316153846153846,1,0.1250251838406896
17388.0,1259.56,83.97,142.27,15,1068,71.2,138.03,2011-02-25 12:28:00,2011-09-23 10:31:00,13,209,13.933333333333334,6.026602870813397,1,0.034922459201229716
17389.0,31833.68,149.45,173.91,213,7612,35.74,49.68,2011-01-12 15:48:00,2011-12-09 09:38:00,45,330,1.5492957746478873,96.46569696969696,-1,-0.09920408152448235
17392.0,457.91,7.39,7.28,62,320,5.16,7.27,2010-12-16 19:04:00,2011-02-06 12:48:00,53,51,0.8225806451612904,8.978627450980392,1,0.16244063562213779
17396.0,7330.8,271.51,243.73,27,2005,74.26,45.36,2010-12-03 09:45:00,2011-10-31 14:12:00,24,332,12.296296296296296,22.080722891566264,-1,-0.08348925568272458
17398.0,653.38,17.19,8.11,38,310,8.16,7.81,2011-03-29 13:04:00,2011-08-17 09:48:00,30,140,3.6842105263157894,4.667,1,0.19387288576202472
17400.0,2129.96,10.0,8.21,213,1097,5.15,6.84,2010-12-21 17:16:00,2011-08-05 15:38:00,175,226,1.0610328638497653,9.424601769911504,1,0.15879882924408034
17402.0,2633.85,44.64,64.55,59,701,11.88,20.99,2010-12-05 13:53:00,2011-12-05 10:15:00,33,364,6.169491525423729,7.235851648351648,1,0.121389573681212
17404.0,31906.82,161.15,142.8,198,32748,165.39,156.78,2010-12-14 13:28:00,2011-12-05 16:26:00,111,356,1.797979797979798,89.62589887640449,-1,-0.16989767314507687
17405.0,1031.41,12.58,8.14,82,726,8.85,5.89,2011-07-12 14:17:00,2011-12-08 17:12:00,77,149,1.8170731707317074,6.922214765100672,1,0.1883873697396074
17406.0,2200.42,19.47,39.63,113,787,6.96,7.09,2010-12-08 10:35:00,2011-01-10 15:07:00,99,33,0.2920353982300885,66.67939393939395,1,0.09600391178191087
17409.0,771.85,59.37,39.13,13,105,8.08,3.88,2011-04-05 16:42:00,2011-06-08 10:36:00,13,63,4.846153846153846,12.251587301587302,1,0.12919466763584248
17410.0,1214.72,18.98,10.46,64,616,9.62,12.91,2011-05-08 15:21:00,2011-11-23 15:46:00,57,199,3.109375,6.104120603015075,1,0.19505817926593666
17411.0,778.94,19.0,9.55,41,306,7.46,6.2,2011-03-23 13:44:00,2011-11-27 14:25:00,39,249,6.073170731707317,3.128273092369478,1,0.18920508232877076
17412.0,1258.06,19.06,7.5,66,738,11.18,8.61,2010-12-02 16:29:00,2011-12-07 11:36:00,48,369,5.590909090909091,3.4093766937669376,1,0.16328776762490416
17414.0,778.0,129.67,152.53,6,2100,350.0,364.14,2011-06-08 11:43:00,2011-10-27 12:13:00,5,141,23.5,5.5177304964539005,-1,-0.10515577648705854
