CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,FirstPurchase,LastPurchase,AvgOrderValue,OrderValueStd,TotalItems,AvgItemsPerOrder,ProductDiversity,Country,CustomerLifetime,DaysSinceLastPurchase,PurchaseFrequency
17673,2,6,1629.12,5,5,4,14,Champions,2011-01-23 15:16:00,2011-12-08 12:50:00,7.18,8.01,1487,6.55,118,United Kingdom,318,2,
17674,74,2,551.04,2,3,3,8,At Risk,2010-12-06 10:20:00,2011-09-26 13:35:00,20.41,30.9,672,24.89,19,United Kingdom,294,74,
17675,1,31,20374.28,5,5,5,15,Champions,2010-12-07 13:22:00,2011-12-08 18:03:00,28.9,20.65,8360,11.86,239,United Kingdom,366,1,
17676,4,6,1387.68,5,5,4,14,Champions,2010-12-08 13:49:00,2011-12-05 15:16:00,17.79,8.86,932,11.95,49,United Kingdom,362,4,
17677,2,30,16363.23,5,5,5,15,Champions,2010-12-06 08:42:00,2011-12-08 09:56:00,53.83,63.75,9775,32.15,178,United Kingdom,367,2,
17678,264,1,298.11,1,2,2,5,Lost,2011-03-21 11:52:00,2011-03-21 11:52:00,18.63,6.68,207,12.94,16,United Kingdom,0,264,
17679,53,2,1992.1100000000001,3,3,4,10,Potential Loyalists,2011-09-15 10:35:00,2011-10-18 07:43:00,66.4,35.52,729,24.3,29,United Kingdom,32,53,
17680,24,1,184.4,4,2,1,7,New Customers,2011-11-16 12:42:00,2011-11-16 12:42:00,16.76,8.75,96,8.73,11,United Kingdom,0,24,
17682,10,6,2474.33,5,5,5,15,Champions,2010-12-06 13:35:00,2011-11-29 15:59:00,20.97,7.97,1367,11.58,48,United Kingdom,358,10,
17684,44,1,239.41,3,2,1,6,Others,2011-10-27 11:10:00,2011-10-27 11:10:00,15.96,5.45,145,9.67,15,United Kingdom,0,44,
17685,17,7,3191.53,4,5,5,14,Champions,2010-12-02 14:42:00,2011-11-23 11:36:00,24.55,29.91,1956,15.05,88,United Kingdom,355,17,
17686,7,7,5739.46,5,5,5,15,Champions,2011-02-10 10:18:00,2011-12-02 15:39:00,20.07,10.03,2478,8.66,205,United Kingdom,295,7,
17690,30,15,4757.95,4,5,5,14,Champions,2010-12-01 16:15:00,2011-11-09 15:17:00,18.59,20.28,1773,6.93,186,United Kingdom,342,30,
17691,358,2,290.40000000000003,1,3,2,6,Others,2010-12-06 11:10:00,2010-12-16 17:20:00,15.28,2.1,134,7.05,18,United Kingdom,10,358,
17692,127,4,740.9399999999999,2,4,3,9,At Risk,2010-12-15 13:37:00,2011-08-04 14:01:00,16.11,9.56,672,14.61,34,United Kingdom,232,127,
17693,137,1,200.47,2,2,1,5,Lost,2011-07-25 15:48:00,2011-07-25 15:48:00,12.53,4.77,231,14.44,16,United Kingdom,0,137,
17694,142,1,283.12,2,2,2,6,Lost,2011-07-21 12:00:00,2011-07-21 12:00:00,18.87,9.73,184,12.27,15,United Kingdom,0,142,
17695,132,2,765.34,2,3,3,8,At Risk,2011-06-21 12:35:00,2011-07-31 10:40:00,21.87,19.57,779,22.26,30,United Kingdom,39,132,
17696,38,8,2285.71,3,5,5,13,Potential Loyalists,2010-12-10 09:51:00,2011-11-01 13:43:00,19.88,16.98,1756,15.27,78,United Kingdom,326,38,
17697,236,1,338.95,1,2,2,5,Lost,2011-04-17 15:40:00,2011-04-17 15:40:00,17.84,6.39,93,4.89,19,United Kingdom,0,236,
17698,261,1,154.95,1,2,1,4,Lost,2011-03-24 11:34:00,2011-03-24 11:34:00,19.37,5.53,93,11.62,8,United Kingdom,0,261,
17700,17,4,2534.64,4,4,5,13,Champions,2011-03-03 16:34:00,2011-11-23 11:51:00,17.85,10.96,1266,8.92,116,United Kingdom,264,17,
17701,253,1,417.95,1,2,2,5,Lost,2011-04-01 12:25:00,2011-04-01 12:25:00,17.41,3.68,109,4.54,24,United Kingdom,0,253,
17702,30,4,1824.37,4,4,4,12,Champions,2011-05-17 16:23:00,2011-11-09 16:03:00,24.65,37.86,1353,18.28,58,United Kingdom,175,30,
17703,35,3,798.74,3,4,3,10,Others,2011-07-24 13:30:00,2011-11-04 15:51:00,14.52,6.09,590,10.73,47,United Kingdom,103,35,
17704,169,2,885.19,2,3,3,8,At Risk,2011-04-14 09:28:00,2011-06-24 09:40:00,28.55,20.55,343,11.06,27,United Kingdom,71,169,
17705,3,9,1823.52,5,5,4,14,Champions,2011-02-11 10:57:00,2011-12-06 13:45:00,17.7,7.99,963,9.35,63,United Kingdom,298,3,
17706,4,17,10504.49,5,5,5,15,Champions,2010-12-08 11:02:00,2011-12-05 13:34:00,27.5,19.6,3899,10.21,270,United Kingdom,362,4,
17707,185,2,152.4,1,3,1,5,Others,2011-01-07 13:30:00,2011-06-07 15:03:00,30.48,18.76,144,28.8,3,United Kingdom,151,185,
17708,188,2,267.08,1,3,2,6,Others,2011-01-19 10:09:00,2011-06-05 10:12:00,7.63,8.42,91,2.6,28,United Kingdom,137,188,
17709,170,1,137.45,2,2,1,5,Lost,2011-06-23 11:55:00,2011-06-23 11:55:00,19.64,13.76,17,2.43,7,United Kingdom,0,170,
17711,11,2,385.1,5,3,2,10,Loyal Customers,2011-02-23 11:32:00,2011-11-29 11:40:00,16.74,7.2,246,10.7,22,United Kingdom,279,11,
17712,45,1,522.91,3,2,3,8,Others,2011-10-26 12:28:00,2011-10-26 12:28:00,18.03,12.82,215,7.41,29,United Kingdom,0,45,
17714,321,1,153.0,1,2,1,4,Lost,2011-01-23 10:32:00,2011-01-23 10:32:00,15.3,0.85,92,9.2,10,United Kingdom,0,321,
17715,201,1,326.4,1,2,2,5,Lost,2011-05-23 12:32:00,2011-05-23 12:32:00,326.4,,384,384.0,1,United Kingdom,0,201,
17716,23,11,5655.99,4,5,5,14,Champions,2011-03-17 10:38:00,2011-11-17 12:00:00,23.09,17.54,3072,12.54,171,United Kingdom,245,23,
17718,232,1,139.35,1,2,1,4,Lost,2011-04-21 13:39:00,2011-04-21 13:39:00,23.22,6.69,83,13.83,6,United Kingdom,0,232,
17719,38,15,5396.04,3,5,5,13,Potential Loyalists,2011-03-29 11:29:00,2011-11-02 10:36:00,19.69,11.55,2466,9.0,111,United Kingdom,217,38,
17720,26,4,1195.94,4,4,4,12,Champions,2010-12-07 10:43:00,2011-11-13 15:04:00,23.92,21.68,576,11.52,39,United Kingdom,341,26,
17722,96,4,2424.04,2,4,5,11,At Risk,2010-12-08 12:41:00,2011-09-04 15:22:00,21.08,28.89,1595,13.87,111,United Kingdom,270,96,
17723,127,6,3276.4000000000005,2,5,5,12,At Risk,2011-05-09 14:44:00,2011-08-04 18:37:00,327.64,295.36,792,79.2,4,United Kingdom,87,127,
17724,71,3,1033.0,3,4,4,11,Potential Loyalists,2011-07-24 13:26:00,2011-09-29 15:26:00,25.82,14.36,300,7.5,38,United Kingdom,67,71,
17725,16,11,3439.08,4,5,5,14,Champions,2011-03-17 19:47:00,2011-11-23 16:34:00,17.91,10.85,2162,11.26,115,United Kingdom,250,16,
17727,15,1,1060.25,4,2,4,10,New Customers,2011-11-24 17:06:00,2011-11-24 17:06:00,16.06,4.09,645,9.77,66,United Kingdom,0,15,
17728,4,3,2876.01,5,4,5,14,Champions,2011-09-14 11:39:00,2011-12-06 08:52:00,17.43,4.48,1469,8.9,153,United Kingdom,82,4,
17730,3,13,5298.4800000000005,5,5,5,15,Champions,2011-01-17 14:49:00,2011-12-06 15:43:00,24.3,25.6,3576,16.4,127,United Kingdom,323,3,
17731,79,4,1240.11,2,4,4,10,At Risk,2011-06-09 14:18:00,2011-09-21 15:02:00,18.51,6.89,493,7.36,54,United Kingdom,104,79,
17732,373,1,303.97,1,2,2,5,Lost,2010-12-02 09:29:00,2010-12-02 09:29:00,16.89,2.57,93,5.17,18,United Kingdom,0,373,
17733,39,2,692.19,3,3,3,9,Others,2011-03-23 09:54:00,2011-11-01 08:16:00,19.78,16.16,463,13.23,33,United Kingdom,222,39,
17734,54,3,700.63,3,4,3,10,Others,2011-04-20 10:04:00,2011-10-17 12:33:00,16.29,7.95,422,9.81,40,United Kingdom,180,54,
17735,2,19,13110.02,5,5,5,15,Champions,2010-12-07 10:32:00,2011-12-07 16:47:00,19.0,8.73,8439,12.23,319,United Kingdom,365,2,
17736,9,3,377.44,5,4,2,11,Loyal Customers,2011-08-18 14:33:00,2011-11-30 15:36:00,15.1,8.86,238,9.52,24,United Kingdom,104,9,
17737,9,2,168.24,5,3,1,9,Loyal Customers,2011-10-12 14:42:00,2011-11-30 15:16:00,16.82,5.3,108,10.8,8,United Kingdom,49,9,
17738,19,4,1879.05,4,4,4,12,Champions,2011-03-02 16:26:00,2011-11-20 15:05:00,19.37,13.12,1029,10.61,89,United Kingdom,262,19,
17739,12,7,2791.35,5,5,5,15,Champions,2010-12-14 14:26:00,2011-11-28 09:12:00,59.39,43.26,861,18.32,29,United Kingdom,348,12,
17742,113,2,355.11,2,3,2,7,Others,2011-01-11 10:04:00,2011-08-18 15:28:00,23.67,14.11,89,5.93,13,United Kingdom,219,113,
17744,4,6,2322.4,5,5,5,15,Champions,2010-12-16 14:17:00,2011-12-06 12:11:00,17.08,11.2,3412,25.09,110,United Kingdom,354,4,
17746,240,1,110.25,1,2,1,4,Lost,2011-04-13 14:31:00,2011-04-13 14:31:00,18.38,8.36,29,4.83,6,United Kingdom,0,240,
17747,113,1,71.4,2,2,1,5,Lost,2011-08-19 08:13:00,2011-08-19 08:13:00,71.4,,12,12.0,1,United Kingdom,0,113,
17749,178,2,674.52,2,3,3,8,At Risk,2011-03-28 13:39:00,2011-06-14 15:45:00,19.27,12.21,320,9.14,33,United Kingdom,78,178,
17750,5,9,1797.57,5,5,4,14,Champions,2011-06-28 15:44:00,2011-12-04 14:09:00,9.31,6.89,3957,20.5,101,United Kingdom,158,5,
17752,359,1,80.64,1,2,1,4,Lost,2010-12-15 16:19:00,2010-12-15 16:19:00,80.64,,192,192.0,1,United Kingdom,0,359,
17754,1,5,1772.26,5,4,4,13,Champions,2011-03-24 13:54:00,2011-12-09 11:20:00,19.26,34.8,1869,20.32,82,United Kingdom,259,1,
17757,1,30,5605.29,5,5,5,15,Champions,2010-12-02 17:17:00,2011-12-08 15:31:00,7.56,12.44,3320,4.48,275,United Kingdom,370,1,
17758,19,8,3456.7000000000003,4,5,5,14,Champions,2011-04-03 15:22:00,2011-11-20 14:45:00,8.39,6.19,2091,5.08,310,United Kingdom,230,19,
17759,17,3,834.99,4,4,3,11,Loyal Customers,2011-06-23 13:35:00,2011-11-22 16:02:00,8.79,8.55,708,7.45,82,United Kingdom,152,17,
17760,22,2,287.59,4,3,2,9,Loyal Customers,2010-12-01 15:08:00,2011-11-18 10:56:00,11.5,9.75,239,9.56,25,United Kingdom,351,22,
17761,33,1,712.78,4,2,3,9,New Customers,2011-11-07 10:23:00,2011-11-07 10:23:00,37.51,42.76,398,20.95,19,United Kingdom,0,33,
17763,263,1,15.0,1,2,1,4,Lost,2011-03-21 14:25:00,2011-03-21 14:25:00,15.0,,12,12.0,1,United Kingdom,0,263,
17764,51,2,818.8199999999999,3,3,3,9,Others,2011-05-12 16:11:00,2011-10-20 11:03:00,10.92,10.47,395,5.27,71,United Kingdom,160,51,
17765,159,3,371.88,2,4,2,8,Others,2011-03-28 11:58:00,2011-07-04 12:41:00,6.52,4.53,144,2.53,51,United Kingdom,98,159,
17767,15,1,271.2,4,2,2,8,New Customers,2011-11-24 14:42:00,2011-11-24 14:42:00,12.91,6.66,128,6.1,21,United Kingdom,0,15,
17768,8,3,2273.1800000000003,5,4,5,14,Champions,2011-06-26 13:46:00,2011-12-01 13:22:00,21.65,19.53,1186,11.3,77,United Kingdom,157,8,
17769,13,10,3997.98,5,5,5,15,Champions,2011-01-23 11:15:00,2011-11-27 11:18:00,12.9,11.29,1862,6.01,200,United Kingdom,308,13,
17770,199,5,1143.27,1,4,4,9,At Risk,2011-03-02 13:35:00,2011-05-25 12:34:00,30.09,26.87,365,9.61,33,United Kingdom,83,199,
17771,57,2,245.81,3,3,1,7,Others,2011-01-20 14:13:00,2011-10-14 11:43:00,4.55,3.21,287,5.31,51,United Kingdom,266,57,
17772,11,2,182.77,5,3,1,9,Loyal Customers,2011-11-29 10:57:00,2011-11-29 11:05:00,3.45,2.99,58,1.09,50,United Kingdom,0,11,
17774,97,4,1225.41,2,4,4,10,At Risk,2011-02-07 13:13:00,2011-09-04 12:49:00,7.86,5.24,512,3.28,123,United Kingdom,208,97,
17775,255,1,56.4,1,2,1,4,Lost,2011-03-30 10:50:00,2011-03-30 10:50:00,18.8,2.77,72,24.0,3,United Kingdom,0,255,
17777,25,3,665.86,4,4,3,11,Loyal Customers,2011-08-31 14:35:00,2011-11-15 12:02:00,3.43,2.64,507,2.61,141,United Kingdom,75,25,
17779,21,3,658.57,4,4,3,11,Loyal Customers,2011-07-19 12:19:00,2011-11-18 14:15:00,8.03,8.76,397,4.84,73,United Kingdom,122,21,
17781,159,2,188.02,2,3,1,6,Others,2011-03-31 19:54:00,2011-07-03 16:00:00,15.67,25.37,34,2.83,12,United Kingdom,93,159,
17783,72,2,283.47,3,3,2,8,Others,2011-04-06 10:07:00,2011-09-28 16:07:00,4.23,3.06,354,5.28,67,United Kingdom,175,72,
17785,53,1,131.94,3,2,1,6,Others,2011-10-17 13:43:00,2011-10-17 13:43:00,10.15,5.76,67,5.15,13,United Kingdom,0,53,
17786,85,2,278.74,2,3,2,7,Others,2011-01-26 14:35:00,2011-09-15 12:51:00,3.87,3.0,200,2.78,57,United Kingdom,231,85,
17787,153,4,1865.19,2,4,4,10,At Risk,2010-12-03 13:43:00,2011-07-10 11:24:00,13.92,9.9,910,6.79,94,United Kingdom,218,153,
17788,74,2,1117.9,2,3,4,9,At Risk,2011-08-02 10:38:00,2011-09-27 10:09:00,223.58,356.51,211,42.2,3,United Kingdom,55,74,
17789,281,1,225.9,1,2,1,4,Lost,2011-03-03 13:14:00,2011-03-03 13:14:00,16.14,9.79,74,5.29,14,United Kingdom,0,281,
17790,27,14,1965.55,4,5,4,13,Champions,2010-12-10 10:47:00,2011-11-13 11:30:00,10.34,7.68,836,4.4,121,United Kingdom,338,27,
17791,30,1,106.1,4,2,1,7,New Customers,2011-11-10 12:09:00,2011-11-10 12:09:00,10.61,5.58,46,4.6,10,United Kingdom,0,30,
17793,25,1,323.04,4,2,2,8,New Customers,2011-11-14 14:24:00,2011-11-14 14:24:00,5.57,6.35,232,4.0,49,United Kingdom,0,25,
17795,180,2,350.39,1,3,2,6,Others,2011-03-20 12:02:00,2011-06-13 12:36:00,7.62,6.11,341,7.41,43,United Kingdom,85,180,
17796,40,4,697.9,3,4,3,10,Others,2010-12-05 12:23:00,2011-10-30 15:38:00,8.51,7.48,178,2.17,63,United Kingdom,329,40,
17797,22,3,780.43,4,4,3,11,Loyal Customers,2011-06-10 11:29:00,2011-11-17 13:21:00,7.03,5.94,498,4.49,102,United Kingdom,160,22,
17799,22,10,3055.93,4,5,5,14,Champions,2010-12-13 13:10:00,2011-11-17 15:16:00,7.49,6.25,1758,4.31,280,United Kingdom,339,22,
17800,37,9,1199.01,3,5,4,12,Potential Loyalists,2011-01-09 13:50:00,2011-11-02 12:57:00,11.53,11.36,736,7.08,51,United Kingdom,296,37,
17802,82,3,1285.04,2,4,4,10,At Risk,2010-12-02 13:44:00,2011-09-18 14:56:00,9.18,10.27,752,5.37,102,United Kingdom,290,82,
17805,74,1,512.31,2,2,3,7,Lost,2011-09-27 11:49:00,2011-09-27 11:49:00,51.23,56.83,478,47.8,10,United Kingdom,0,74,
17806,11,1,546.04,5,2,3,10,New Customers,2011-11-28 14:12:00,2011-11-28 14:12:00,12.7,10.21,727,16.91,43,United Kingdom,0,11,
17809,16,12,5411.91,4,5,5,14,Champions,2010-12-01 09:41:00,2011-11-23 12:59:00,88.72,100.81,2057,33.72,46,United Kingdom,357,16,
17811,4,39,7837.7300000000005,5,5,5,15,Champions,2011-01-10 10:58:00,2011-12-05 13:46:00,9.21,14.86,4177,4.91,359,United Kingdom,329,4,
17812,13,4,732.16,5,4,3,12,Loyal Customers,2010-12-06 15:27:00,2011-11-27 11:47:00,5.19,5.45,350,2.48,113,United Kingdom,355,13,
17813,14,5,1770.8799999999999,4,4,4,12,Champions,2011-09-29 15:57:00,2011-11-25 16:13:00,4.77,5.01,790,2.13,297,United Kingdom,57,14,
17816,37,4,36.56,3,4,1,8,Others,2010-12-09 14:10:00,2011-11-03 11:34:00,2.15,1.31,30,1.76,16,United Kingdom,328,37,
17817,4,3,387.68,5,4,2,11,Loyal Customers,2011-03-07 17:30:00,2011-12-05 14:39:00,11.75,33.8,67,2.03,32,United Kingdom,272,4,
17819,72,7,3704.87,3,5,5,13,Potential Loyalists,2010-12-03 14:26:00,2011-09-29 10:52:00,77.18,90.11,1031,21.48,36,United Kingdom,299,72,
17824,51,1,298.4,3,2,2,7,Others,2011-10-19 14:14:00,2011-10-19 14:14:00,22.95,10.32,408,31.38,13,United Kingdom,0,51,
17827,5,5,1995.46,5,4,4,13,Champions,2010-12-10 10:18:00,2011-12-04 15:00:00,9.07,8.54,1247,5.67,190,United Kingdom,359,5,
17828,23,4,1820.09,4,4,4,12,Champions,2011-06-08 08:31:00,2011-11-17 08:41:00,27.17,56.51,667,9.96,54,Malta,162,23,
17829,299,1,889.24,1,2,3,6,Lost,2011-02-14 12:46:00,2011-02-14 12:46:00,29.64,13.05,496,16.53,30,United Arab Emirates,0,299,
17830,2,3,398.7,5,4,2,11,Loyal Customers,2011-02-24 10:15:00,2011-12-08 12:28:00,17.33,4.26,92,4.0,18,United Kingdom,287,2,
17831,33,1,35.400000000000006,4,2,1,7,New Customers,2011-11-06 15:09:00,2011-11-06 15:09:00,17.7,0.0,12,6.0,2,United Kingdom,0,33,
17832,50,1,155.37,3,2,1,6,Others,2011-10-21 11:43:00,2011-10-21 11:43:00,2.55,3.11,208,3.41,61,United Kingdom,0,50,
17835,3,3,350.64,5,4,2,11,Loyal Customers,2011-11-16 16:30:00,2011-12-07 11:48:00,5.75,5.67,348,5.7,45,United Kingdom,20,3,
17836,47,1,110.21000000000001,3,2,1,6,Others,2011-10-23 16:13:00,2011-10-23 16:13:00,4.59,6.72,88,3.67,23,United Kingdom,0,47,
17837,42,8,1593.38,3,5,4,12,Potential Loyalists,2011-06-29 16:44:00,2011-10-28 16:13:00,9.43,8.45,518,3.07,110,United Kingdom,120,42,
17838,27,5,2779.3,4,4,5,13,Champions,2010-12-02 15:55:00,2011-11-13 11:20:00,22.97,16.24,1879,15.53,96,United Kingdom,345,27,
17839,42,1,338.8,3,2,2,7,Others,2011-10-28 17:27:00,2011-10-28 17:27:00,6.05,4.83,285,5.09,50,United Kingdom,0,42,
17841,2,124,40991.57,5,5,5,15,Champions,2010-12-01 14:41:00,2011-12-08 12:07:00,5.22,9.94,23071,2.94,1323,United Kingdom,371,2,
17843,303,1,205.48,1,2,1,4,Lost,2011-02-09 15:33:00,2011-02-09 15:33:00,5.55,3.71,113,3.05,36,United Kingdom,0,303,
17844,107,1,51.559999999999995,2,2,1,5,Lost,2011-08-25 11:27:00,2011-08-25 11:27:00,10.31,3.8,52,10.4,5,Canada,0,107,
17846,85,1,2033.1,2,2,4,8,Lost,2011-09-15 15:20:00,2011-09-15 15:20:00,2033.1,,1,1.0,1,United Kingdom,0,85,
17848,81,9,901.1999999999999,2,5,3,10,At Risk,2010-12-16 18:38:00,2011-09-19 16:49:00,17.67,27.5,398,7.8,41,United Kingdom,276,81,
17849,218,4,605.8000000000001,1,4,3,8,At Risk,2011-01-10 11:59:00,2011-05-05 13:46:00,23.3,26.42,114,4.38,14,United Kingdom,115,218,
17850,372,34,5391.21,1,5,5,11,At Risk,2010-12-01 08:26:00,2010-12-02 15:27:00,18.15,12.73,1733,5.84,21,United Kingdom,1,372,
17852,12,2,114.34,5,3,1,9,Loyal Customers,2011-11-28 12:31:00,2011-11-28 12:36:00,4.76,2.28,53,2.21,21,United Kingdom,0,12,
17854,185,2,311.26,1,3,2,6,Others,2011-04-26 16:53:00,2011-06-07 16:21:00,20.75,30.83,84,5.6,15,United Kingdom,41,185,
17855,373,1,208.97,1,2,1,4,Lost,2010-12-02 09:44:00,2010-12-02 09:44:00,12.29,6.3,197,11.59,17,United Kingdom,0,373,
17856,2,4,1418.03,5,4,4,13,Champions,2011-03-03 11:40:00,2011-12-08 09:40:00,94.54,120.18,842,56.13,12,United Kingdom,279,2,
17857,4,23,26879.04,5,5,5,15,Champions,2010-12-09 11:35:00,2011-12-05 13:13:00,497.76,439.87,19256,356.59,19,United Kingdom,361,4,
17858,6,12,5155.66,5,5,5,15,Champions,2010-12-05 13:08:00,2011-12-04 11:56:00,25.91,35.35,2706,13.6,101,United Kingdom,363,6,
17859,305,1,148.21,1,2,1,4,Lost,2011-02-08 10:32:00,2011-02-08 10:32:00,5.93,9.05,127,5.08,23,United Kingdom,0,305,
17860,369,1,252.8,1,2,2,5,Lost,2010-12-06 12:41:00,2010-12-06 12:41:00,4.36,5.4,104,1.79,49,United Kingdom,0,369,
17861,3,8,2100.8,5,5,5,15,Champions,2011-01-24 11:34:00,2011-12-06 16:21:00,9.46,9.22,1988,8.95,172,United Kingdom,316,3,
17862,324,1,330.9,1,2,2,5,Lost,2011-01-20 12:23:00,2011-01-20 12:23:00,30.08,30.89,100,9.09,11,United Kingdom,0,324,
17863,59,6,3160.0,3,5,5,13,Potential Loyalists,2010-12-05 13:21:00,2011-10-11 13:45:00,21.35,14.97,2638,17.82,110,United Kingdom,310,59,
17864,13,3,597.5,5,4,3,12,Loyal Customers,2011-03-09 11:44:00,2011-11-27 11:15:00,5.86,4.47,810,7.94,70,United Kingdom,262,13,
17865,31,20,10526.32,4,5,5,14,Champions,2010-12-10 14:53:00,2011-11-09 12:08:00,28.45,33.1,5757,15.56,191,United Kingdom,333,31,
17866,143,1,329.65,2,2,2,6,Lost,2011-07-20 11:07:00,2011-07-20 11:07:00,36.63,20.13,174,19.33,9,United Kingdom,0,143,
17867,30,6,1197.1000000000001,4,5,4,13,Champions,2011-02-24 12:25:00,2011-11-09 14:15:00,15.15,68.26,542,6.86,62,United Kingdom,258,30,
17869,107,5,428.18,2,4,2,8,Others,2010-12-06 17:16:00,2011-08-24 16:16:00,10.7,9.79,111,2.78,37,United Kingdom,260,107,
17870,2,12,1894.35,5,5,4,14,Champions,2010-12-08 08:12:00,2011-12-07 15:07:00,6.79,20.44,1401,5.02,214,United Kingdom,364,2,
17871,205,1,155.9,1,2,1,4,Lost,2011-05-19 11:32:00,2011-05-19 11:32:00,15.59,8.06,182,18.2,10,United Kingdom,0,205,
17873,80,5,1859.16,2,4,4,10,At Risk,2010-12-01 14:54:00,2011-09-20 16:41:00,42.25,30.37,1047,23.8,24,United Kingdom,293,80,
17874,185,6,683.46,1,5,3,9,At Risk,2011-03-29 11:25:00,2011-06-07 12:54:00,14.86,15.39,221,4.8,37,United Kingdom,70,185,
17877,170,1,237.61,2,2,1,5,Lost,2011-06-22 13:00:00,2011-06-22 13:00:00,19.8,24.91,98,8.17,12,United Kingdom,0,170,
17878,44,1,379.45,3,2,2,7,Others,2011-10-27 11:24:00,2011-10-27 11:24:00,14.59,10.48,401,15.42,26,United Kingdom,0,44,
17879,174,1,178.51999999999998,2,2,1,5,Lost,2011-06-19 12:36:00,2011-06-19 12:36:00,29.75,49.64,45,7.5,6,United Kingdom,0,174,
17880,365,1,458.92,1,2,2,5,Lost,2010-12-10 10:21:00,2010-12-10 10:21:00,17.65,5.79,314,12.08,26,United Kingdom,0,365,
17881,304,1,133.35000000000002,1,2,1,4,Lost,2011-02-08 17:16:00,2011-02-08 17:16:00,16.67,18.39,32,4.0,8,United Kingdom,0,304,
17883,3,4,671.77,5,4,3,12,Loyal Customers,2011-04-07 19:16:00,2011-12-06 17:49:00,4.63,6.3,379,2.61,133,United Kingdom,242,3,
17884,4,4,717.45,5,4,3,12,Loyal Customers,2010-12-03 12:11:00,2011-12-06 11:33:00,6.13,6.96,854,7.3,107,United Kingdom,367,4,
17885,12,1,190.19,5,2,1,8,New Customers,2011-11-27 14:40:00,2011-11-27 14:40:00,2.97,2.35,167,2.61,50,United Kingdom,0,12,
17886,32,3,899.61,4,4,3,11,Loyal Customers,2011-04-04 12:34:00,2011-11-08 10:09:00,8.25,16.58,481,4.41,93,United Kingdom,217,32,
17887,129,1,111.35,2,2,1,5,Lost,2011-08-02 17:29:00,2011-08-02 17:29:00,11.14,11.56,30,3.0,10,United Kingdom,0,129,
17888,21,8,726.05,4,5,3,12,Loyal Customers,2010-12-17 13:56:00,2011-11-18 13:45:00,10.84,10.66,980,14.63,60,United Kingdom,335,21,
17889,212,2,203.87,1,3,1,5,Others,2011-01-21 17:14:00,2011-05-11 16:26:00,9.71,11.57,79,3.76,20,United Kingdom,109,212,
17890,323,2,602.09,1,3,3,7,At Risk,2010-12-13 15:12:00,2011-01-21 11:19:00,6.41,4.91,416,4.43,88,United Kingdom,38,323,
17891,162,1,203.85999999999999,2,2,1,5,Lost,2011-06-30 20:08:00,2011-06-30 20:08:00,6.0,4.22,393,11.56,34,United Kingdom,0,162,
17892,56,3,244.1,3,4,1,8,Others,2011-07-07 12:56:00,2011-10-14 16:49:00,8.72,16.8,109,3.89,27,United Kingdom,99,56,
17893,225,1,112.25,1,2,1,4,Lost,2011-04-28 13:50:00,2011-04-28 13:50:00,7.02,5.68,161,10.06,15,United Kingdom,0,225,
17894,72,8,1119.81,3,5,4,12,Potential Loyalists,2010-12-08 14:50:00,2011-09-29 09:23:00,5.8,11.32,405,2.1,127,United Kingdom,294,72,
17895,44,1,98.0,3,2,1,6,Others,2011-10-26 17:00:00,2011-10-26 17:00:00,6.12,4.05,130,8.12,15,United Kingdom,0,44,
17896,23,1,256.32,4,2,2,8,New Customers,2011-11-16 13:59:00,2011-11-16 13:59:00,128.16,34.62,288,144.0,2,United Kingdom,0,23,
17897,173,3,566.6,2,4,3,9,At Risk,2010-12-01 12:31:00,2011-06-20 11:23:00,4.97,8.32,229,2.01,100,United Kingdom,200,173,
17898,85,2,152.06,2,3,1,6,Others,2011-05-16 17:13:00,2011-09-15 14:56:00,5.43,4.34,190,6.79,27,United Kingdom,121,85,
17899,159,1,155.8,2,2,1,5,Lost,2011-07-03 14:58:00,2011-07-03 14:58:00,4.87,4.86,171,5.34,29,United Kingdom,0,159,
17900,190,2,112.19999999999999,1,3,1,5,Others,2011-06-02 14:28:00,2011-06-02 14:38:00,18.7,7.95,73,12.17,4,United Kingdom,0,190,
17901,29,1,110.38,4,2,1,7,New Customers,2011-11-10 17:29:00,2011-11-10 17:29:00,5.81,4.64,24,1.26,19,United Kingdom,0,29,
17904,21,1,191.67,4,2,1,7,New Customers,2011-11-18 12:57:00,2011-11-18 12:57:00,5.04,5.97,63,1.66,33,United Kingdom,0,21,
17905,71,4,800.24,3,4,3,10,Others,2010-12-01 13:21:00,2011-09-29 17:33:00,23.54,42.12,407,11.97,33,United Kingdom,302,71,
17906,247,1,72.9,1,2,1,4,Lost,2011-04-06 17:25:00,2011-04-06 17:25:00,6.08,4.14,26,2.17,12,United Kingdom,0,247,
17908,374,1,243.28,1,2,1,4,Lost,2010-12-01 11:45:00,2010-12-01 11:45:00,4.19,3.5,173,2.98,51,United Kingdom,0,374,
17911,9,1,366.23,5,2,2,9,New Customers,2011-11-30 14:52:00,2011-11-30 14:52:00,9.39,8.27,223,5.72,39,United Kingdom,0,9,
17912,310,5,311.01,1,4,2,7,Others,2010-12-10 11:11:00,2011-02-02 14:25:00,8.18,5.82,185,4.87,35,United Kingdom,54,310,
17913,59,2,411.6,3,3,2,8,Others,2010-12-19 11:35:00,2011-10-12 10:45:00,6.98,6.7,289,4.9,55,United Kingdom,296,59,
